Instance, Min Distance, Time To Best (ms), Max Time (ms), Cost, Max Cost, Capacity, Min Capacity, LS1, LS2, LS3, Shake Iters, Shake Loops
MDG-b_05_n500_b03_m50_k02,6.6,14435,60000,62733,62742,74425,74423,53466/70716,7676/17250,0/0,9565,955
MDG-b_05_n500_b03_m50_k02,6.6,21014,60000,62738,62742,74460,74423,57366/75478,9214/18112,0/0,8884,886
MDG-b_05_n500_b03_m50_k02,6.6,24447,60000,62727.2,62742,74438,74423,60164/77592,8789/17428,0/0,8626,860
MDG-b_05_n500_b03_m50_k02,6.6,34848,60000,62739,62742,74425,74423,53125/69786,7020/16661,0/0,9626,959
MDG-b_05_n500_b03_m50_k02,6.6,15351,60000,62719.2,62742,74428,74423,57383/75103,8721/17720,0/0,8988,896
MDG-b_05_n500_b03_m50_k02,6.6,3624,60000,62737.2,62742,74447,74423,60564/78219,9144/17655,0/0,8503,848
MDG-b_05_n500_b03_m50_k02,6.6,22514,60000,62737,62742,74440,74423,61529/79194,8848/17665,0/0,8805,878
MDG-b_05_n500_b03_m50_k02,7.2,31414,60000,62706,62742,74424,74423,57990/75975,9407/17985,0/0,8567,854
MDG-b_05_n500_b03_m50_k02,6.6,58558,60000,62722,62742,74453,74423,54388/71707,8007/17319,0/0,9296,927
MDG-b_05_n500_b03_m50_k02,6.6,5468,60000,62718,62742,74426,74423,56993/74336,7881/17343,0/0,9447,942
MDG-b_05_n500_b03_m50_k02,6.6,28499,60000,62735,62742,74428,74423,56902/74861,9019/17959,0/0,8926,890
MDG-b_05_n500_b03_m50_k02,6.6,10295,60000,62711,62742,74468,74423,55177/72879,8315/17702,0/0,9370,934
MDG-b_05_n500_b03_m50_k02,6.6,22152,60000,62710,62742,74431,74423,55826/73583,8529/17757,0/0,9213,917
MDG-b_05_n500_b03_m50_k02,6.6,10628,60000,62708,62742,74423,74423,63133/81444,9833/18311,0/0,8462,843
MDG-b_05_n500_b03_m50_k02,6.6,22587,60000,62715,62742,74429,74423,57417/75858,9364/18441,0/0,9061,903
MDG-b_05_n500_b03_m50_k02,6.6,2006,60000,62702,62742,74454,74423,59922/78149,9478/18227,0/0,8741,872
MDG-b_05_n500_b03_m50_k02,6.3,5869,60000,62741.2,62742,74435,74423,52471/69334,7378/16863,0/0,9471,943
MDG-b_05_n500_b03_m50_k02,6.6,5894,60000,62721,62742,74431,74423,58457/76816,9572/18359,0/0,8779,875
MDG-b_05_n500_b03_m50_k02,6.6,5497,60000,62740.2,62742,74441,74423,61021/79179,9605/18158,0/0,8545,853
MDG-b_05_n500_b03_m50_k02,6.6,22241,60000,62711,62742,74445,74423,57263/75356,9258/18093,0/0,8823,880
MDG-b_05_n500_b03_m50_k02,6.6,7811,60000,62740,62742,74423,74423,55795/73877,8877/18082,0/0,9193,917
MDG-b_05_n500_b03_m50_k02,6.6,20684,60000,62711,62742,74436,74423,54743/72723,8589/17980,0/0,9376,933
MDG-b_05_n500_b03_m50_k02,6.6,10689,60000,62700,62742,74431,74423,60357/78473,9163/18116,0/0,8946,893
MDG-b_05_n500_b03_m50_k02,6.6,6857,60000,62733,62742,74427,74423,54494/72855,9521/18361,0/0,8829,880
MDG-b_05_n500_b03_m50_k02,6.3,3223,60000,62723,62742,74423,74423,57281/74977,8515/17696,0/0,9171,914
MDG-b_05_n500_b03_m50_k02,6.6,7693,60000,62727.2,62742,74423,74423,58558/76844,9453/18286,0/0,8813,880
MDG-b_05_n500_b03_m50_k02,6.6,7741,60000,62720,62742,74425,74423,58827/77121,9176/18294,0/0,9107,908
MDG-b_05_n500_b03_m50_k02,6.6,11369,60000,62721.2,62742,74440,74423,58767/76912,9368/18145,0/0,8765,874
MDG-b_05_n500_b03_m50_k03,27.9,7545,60000,92709,94113,74516,74423,336248/349464,3970/13216,0/0,9223,918
MDG-b_05_n500_b03_m50_k03,26.9,3805,60000,93088,94113,74485,74423,288967/302599,5406/13632,0/0,8207,816
MDG-b_05_n500_b03_m50_k03,27.3,21381,60000,93747,94113,74501,74423,309648/323322,3383/13674,0/0,10273,1023
MDG-b_05_n500_b03_m50_k03,27.9,34761,60000,91706,94113,74479,74423,312342/325710,3315/13368,0/0,10022,997
MDG-b_05_n500_b03_m50_k03,28,19712,60000,90645,94113,74525,74423,312597/325944,3835/13347,0/0,9489,945
MDG-b_05_n500_b03_m50_k03,28.1,4340,60000,92952,94113,74441,74423,327611/341100,3328/13489,0/0,10145,1011
MDG-b_05_n500_b03_m50_k03,27.3,8740,60000,91331,94113,74489,74423,313142/325978,2574/12836,0/0,10248,1023
MDG-b_05_n500_b03_m50_k03,27.3,40890,60000,91997,94113,74445,74423,309732/323124,3632/13392,0/0,9744,970
MDG-b_05_n500_b03_m50_k03,27.9,11551,60000,92916,94113,74423,74423,305191/318445,4795/13254,0/0,8438,839
MDG-b_05_n500_b03_m50_k03,26.9,10545,60000,93738,94113,74546,74423,303960/317211,2969/13251,0/0,10271,1024
MDG-b_05_n500_b03_m50_k03,27.2,17517,60000,93288,94113,74435,74423,303422/316830,4695/13408,0/0,8698,867
MDG-b_05_n500_b03_m50_k03,26.9,3724,60000,92009,94113,74450,74423,307821/320502,2586/12681,0/0,10080,1004
MDG-b_05_n500_b03_m50_k03,28.3,3725,60000,92990,94113,74466,74423,330644/343956,2552/13312,0/0,10741,1070
MDG-b_05_n500_b03_m50_k03,26.9,3334,60000,90448,94113,74485,74423,311387/324553,3184/13166,0/0,9968,992
MDG-b_05_n500_b03_m50_k03,27.9,23954,60000,92549,94113,74571,74423,310659/324237,2963/13578,0/0,10599,1055
MDG-b_05_n500_b03_m50_k03,26.7,1355,60000,91862,94113,74432,74423,312990/325927,1992/12937,0/0,10933,1091
MDG-b_05_n500_b03_m50_k03,26.9,2885,60000,91796,94113,74489,74423,309083/321498,3177/12415,0/0,9221,919
MDG-b_05_n500_b03_m50_k03,27.4,25577,60000,94097,94113,74436,74423,316093/329472,3387/13379,0/0,9970,993
MDG-b_05_n500_b03_m50_k03,27.9,50949,60000,91511,94113,74512,74423,314689/327314,2982/12625,0/0,9623,958
MDG-b_05_n500_b03_m50_k03,29.2,39150,60000,92296,94113,74543,74423,298669/312095,5191/13426,0/0,8214,817
MDG-b_05_n500_b03_m50_k03,26.9,3129,60000,91684,94113,74432,74423,297229/309630,3572/12401,0/0,8813,878
MDG-b_05_n500_b03_m50_k03,27.9,23072,60000,93143,94113,74445,74423,315468/329036,4621/13568,0/0,8928,889
MDG-b_05_n500_b03_m50_k03,26.7,361,60000,92803,94113,74463,74423,316527/329930,4338/13403,0/0,9054,903
MDG-b_05_n500_b03_m50_k03,27.3,54784,60000,92748,94113,74472,74423,307751/321538,4626/13787,0/0,9145,912
MDG-b_05_n500_b03_m50_k03,28.1,5635,60000,92226,94113,74577,74423,277641/290859,5022/13218,0/0,8181,816
MDG-b_05_n500_b03_m50_k03,27.3,18504,60000,91531,94113,74428,74423,303147/315869,3097/12722,0/0,9612,959
MDG-b_05_n500_b03_m50_k03,28.5,9697,60000,93124,94113,74433,74423,304959/318816,5095/13857,0/0,8736,868
MDG-b_05_n500_b03_m50_k03,28.1,7432,60000,91519,94113,74464,74423,306715/319628,3779/12913,0/0,9117,907
MDG-b_05_n500_b03_m50_k03,26.9,15280,60000,93096,94113,74462,74423,286481/299281,3069/12800,0/0,9720,969
MDG-b_05_n500_b03_m50_k03,26.9,3327,60000,91912,94113,74473,74423,324102/336925,2242/12823,0/0,10567,1054
MDG-b_06_n500_b02_m50_k02,53.8,58166,60000,64116,64130,51025,51012,437513/456206,5320/18693,0/0,13350,1333
MDG-b_06_n500_b02_m50_k02,52.2,30586,60000,63612,64130,51020,51012,453483/472443,4427/18960,0/0,14506,1444
MDG-b_06_n500_b02_m50_k02,56.5,50224,60000,63959,64130,51086,51012,466507/485746,5796/19239,0/0,13416,1337
MDG-b_06_n500_b02_m50_k02,54.4,31797,60000,63876,64130,51079,51012,469664/488461,4132/18797,0/0,14650,1463
MDG-b_06_n500_b02_m50_k02,50.2,59755,60000,63936,64130,51085,51012,453659/472348,5389/18689,0/0,13281,1323
MDG-b_06_n500_b02_m50_k02,56.9,56965,60000,63794,64130,51040,51012,459813/478426,4315/18613,0/0,14280,1426
MDG-b_06_n500_b02_m50_k02,53,54527,60000,64003,64130,51021,51012,444671/463267,4615/18596,0/0,13962,1394
MDG-b_06_n500_b02_m50_k02,52.2,5315,60000,64011,64130,51015,51012,462031/480120,3060/18089,0/0,15013,1497
MDG-b_06_n500_b02_m50_k02,51.1,12508,60000,64130,64130,51012,51012,436492/455403,4919/18911,0/0,13973,1395
MDG-b_06_n500_b02_m50_k02,50.1,22555,60000,63731,64130,51032,51012,446522/466202,7110/19680,0/0,12553,1251
MDG-b_06_n500_b02_m50_k02,54.4,59340,60000,63772,64130,51014,51012,442705/462505,7639/19800,0/0,12140,1211
MDG-b_06_n500_b02_m50_k02,53.4,3183,60000,64074,64130,51210,51012,466030/485138,5165/19108,0/0,13927,1390
MDG-b_06_n500_b02_m50_k02,54.3,59527,60000,63832,64130,51323,51012,429799/449309,5012/19510,0/0,14472,1442
MDG-b_06_n500_b02_m50_k02,52.8,55938,60000,63925,64130,51031,51012,425611/444002,6196/18391,0/0,12175,1213
MDG-b_06_n500_b02_m50_k02,54.7,28593,60000,63941,64130,51059,51012,448809/467927,4885/19118,0/0,14203,1414
MDG-b_06_n500_b02_m50_k02,51.5,10689,60000,62409,64130,51069,51012,451887/469929,4826/18042,0/0,13197,1314
MDG-b_06_n500_b02_m50_k02,57.8,50865,60000,63317,64130,51013,51012,452312/471402,5184/19090,0/0,13880,1382
MDG-b_06_n500_b02_m50_k02,53.3,56034,60000,63097,64130,51073,51012,449962/468792,4948/18830,0/0,13858,1381
MDG-b_06_n500_b02_m50_k02,51.9,4076,60000,63872,64130,51108,51012,433924/454145,8967/20221,0/0,11237,1120
MDG-b_06_n500_b02_m50_k02,55.2,33151,60000,63992,64130,51081,51012,468263/486307,3904/18044,0/0,14104,1404
MDG-b_06_n500_b02_m50_k02,54.6,6679,60000,63793,64130,51264,51012,450521/468926,4951/18405,0/0,13435,1337
MDG-b_06_n500_b02_m50_k02,51.7,11856,60000,63914,64130,51031,51012,469035/487818,4049/18783,0/0,14713,1467
MDG-b_06_n500_b02_m50_k02,53.8,34371,60000,63873,64130,51070,51012,434244/452970,6608/18726,0/0,12097,1207
MDG-b_06_n500_b02_m50_k02,52.2,29285,60000,63596,64130,51066,51012,460526/479454,5124/18928,0/0,13784,1373
MDG-b_06_n500_b02_m50_k02,53.8,5117,60000,63087,64130,51119,51012,448279/467726,6497/19447,0/0,12936,1291
MDG-b_06_n500_b02_m50_k02,51.1,47377,60000,64015,64130,51066,51012,417982/438522,8945/20540,0/0,11578,1156
MDG-b_06_n500_b02_m50_k02,51.9,46385,60000,63857,64130,51024,51012,416164/435275,7328/19111,0/0,11767,1173
MDG-b_06_n500_b02_m50_k02,54.7,42957,60000,62743,64130,51034,51012,453392/472257,5976/18865,0/0,12852,1278
MDG-b_06_n500_b02_m50_k02,54.6,31050,60000,63216,64130,51098,51012,444925/463778,6192/18853,0/0,12640,1261
MDG-b_06_n500_b02_m50_k02,52.5,12744,60000,64114,64130,51047,51012,458495/477097,4407/18602,0/0,14177,1415
MDG-b_06_n500_b02_m50_k03,54.1,12700,60000,67188,96195,51349,51012,485190/503385,5858/18195,0/0,12314,1228
MDG-b_06_n500_b02_m50_k03,54.4,15507,60000,64993,96195,51025,51012,498245/515399,2905/17154,0/0,14227,1418
MDG-b_06_n500_b02_m50_k03,55,36017,60000,66818,96195,51044,51012,479973/497952,3754/17979,0/0,14204,1415
MDG-b_06_n500_b02_m50_k03,57.8,23734,60000,69124,96195,51029,51012,500544/518669,4150/18125,0/0,13955,1392
MDG-b_06_n500_b02_m50_k03,54.4,22095,60000,66403,96195,51063,51012,488223/505698,3490/17475,0/0,13969,1393
MDG-b_06_n500_b02_m50_k03,52.5,32324,60000,68728,96195,51057,51012,500127/517102,3496/16975,0/0,13467,1343
MDG-b_06_n500_b02_m50_k03,58.2,36047,60000,66558,96195,51088,51012,505414/523303,4083/17889,0/0,13790,1377
MDG-b_06_n500_b02_m50_k03,56.5,27221,60000,67256,96195,51200,51012,489841/507518,3830/17677,0/0,13833,1380
MDG-b_06_n500_b02_m50_k03,57.8,33841,60000,64038,96195,51223,51012,492730/510988,4128/18258,0/0,14106,1407
MDG-b_06_n500_b02_m50_k03,52.8,5253,60000,73790,96195,51048,51012,459977/478120,7193/18143,0/0,10931,1090
MDG-b_06_n500_b02_m50_k03,57.2,47517,60000,68255,96195,51029,51012,490982/508890,1990/17908,0/0,15894,1584
MDG-b_06_n500_b02_m50_k03,56.8,52715,60000,68015,96195,51099,51012,498330/515875,3504/17545,0/0,14021,1398
MDG-b_06_n500_b02_m50_k03,53,11984,60000,63563,96195,51060,51012,474536/492048,4222/17512,0/0,13268,1322
MDG-b_06_n500_b02_m50_k03,57.8,8595,60000,66925,96195,51018,51012,495423/513504,3379/18081,0/0,14683,1465
MDG-b_06_n500_b02_m50_k03,53.5,56063,60000,69266,96195,51020,51012,476007/493959,4400/17952,0/0,13531,1349
MDG-b_06_n500_b02_m50_k03,55.6,42275,60000,67840,96195,51030,51012,508935/526375,2852/17440,0/0,14567,1454
MDG-b_06_n500_b02_m50_k03,56.5,41671,60000,67233,96195,51018,51012,485922/503842,4760/17920,0/0,13133,1309
MDG-b_06_n500_b02_m50_k03,55.4,3712,60000,64367,96195,51037,51012,500430/518149,2114/17719,0/0,15586,1555
MDG-b_06_n500_b02_m50_k03,53.4,6095,60000,67891,96195,51066,51012,494161/512076,3848/17915,0/0,14047,1401
MDG-b_06_n500_b02_m50_k03,56.1,57836,60000,70251,96195,51031,51012,499298/517236,4220/17938,0/0,13700,1366
MDG-b_06_n500_b02_m50_k03,53.4,51820,60000,71242,96195,51063,51012,505517/523130,3376/17613,0/0,14214,1418
MDG-b_06_n500_b02_m50_k03,52.2,8587,60000,71920,96195,51042,51012,497971/515780,4351/17809,0/0,13437,1339
MDG-b_06_n500_b02_m50_k03,54.4,12322,60000,67594,96195,51212,51012,507719/525572,3971/17853,0/0,13863,1383
MDG-b_06_n500_b02_m50_k03,53.4,1876,60000,72228,96195,51191,51012,499208/516966,3235/17758,0/0,14505,1446
MDG-b_06_n500_b02_m50_k03,55.1,34733,60000,70365,96195,51064,51012,493849/511838,4146/17989,0/0,13820,1378
MDG-b_06_n500_b02_m50_k03,51.7,13131,60000,67113,96195,51066,51012,485706/503103,4494/17397,0/0,12889,1286
MDG-b_06_n500_b02_m50_k03,56.9,25373,60000,66550,96195,51213,51012,491819/509571,4248/17752,0/0,13480,1344
MDG-b_06_n500_b02_m50_k03,56.5,3039,60000,68497,96195,51497,51012,493405/510912,4316/17507,0/0,13168,1311
MDG-b_06_n500_b02_m50_k03,56.5,5412,60000,68371,96195,51088,51012,506772/524550,3214/17778,0/0,14552,1452
MDG-b_06_n500_b02_m50_k03,57.5,50342,60000,67051,96195,51027,51012,472533/490439,5489/17906,0/0,12395,1235
MDG-b_06_n500_b03_m50_k02,7.3,11601,60000,64123,64130,76540,76518,81062/95492,4526/14430,0/0,9888,986
MDG-b_06_n500_b03_m50_k02,7.3,36842,60000,64122,64130,76538,76518,67693/82135,4911/14442,0/0,9514,947
MDG-b_06_n500_b03_m50_k02,7.3,35473,60000,64128,64130,76587,76518,68629/82408,4184/13779,0/0,9580,955
MDG-b_06_n500_b03_m50_k02,7.3,18317,60000,64119,64130,76525,76518,65503/79611,4093/14108,0/0,9998,996
MDG-b_06_n500_b03_m50_k02,7.3,27766,60000,64125,64130,76560,76518,69699/83772,3593/14073,0/0,10463,1044
MDG-b_06_n500_b03_m50_k02,7.3,7834,60000,64053,64130,76560,76518,71712/85572,4119/13860,0/0,9720,967
MDG-b_06_n500_b03_m50_k02,7.3,55665,60000,64122,64130,76546,76518,66352/80300,3867/13948,0/0,10062,1003
MDG-b_06_n500_b03_m50_k02,7.3,17683,60000,64122,64130,76525,76518,70452/84649,4323/14197,0/0,9858,982
MDG-b_06_n500_b03_m50_k02,7.3,30695,60000,64127,64130,76519,76518,68130/81966,4121/13836,0/0,9696,965
MDG-b_06_n500_b03_m50_k02,6.5,19196,60000,64129,64130,76532,76518,70937/85371,4541/14434,0/0,9879,984
MDG-b_06_n500_b03_m50_k02,7.3,39108,60000,64094,64130,76541,76518,70128/83886,3686/13758,0/0,10055,1001
MDG-b_06_n500_b03_m50_k02,7.3,18171,60000,64108,64130,76521,76518,73299/87543,4306/14244,0/0,9920,988
MDG-b_06_n500_b03_m50_k02,7.3,14253,60000,64128,64130,76525,76518,75329/89749,3883/14420,0/0,10518,1049
MDG-b_06_n500_b03_m50_k02,6.9,36029,60000,64127,64130,76529,76518,71665/86484,5117/14819,0/0,9685,963
MDG-b_06_n500_b03_m50_k02,7.3,13311,60000,64030,64130,76529,76518,72358/86916,4787/14558,0/0,9751,971
MDG-b_06_n500_b03_m50_k02,6.9,49523,60000,64102,64130,76523,76518,68149/83161,5389/15012,0/0,9609,957
MDG-b_06_n500_b03_m50_k02,6.5,5635,60000,64127,64130,76542,76518,69250/83141,4108/13891,0/0,9769,973
MDG-b_06_n500_b03_m50_k02,7.3,19200,60000,64128,64130,76530,76518,74861/89157,4172/14296,0/0,10109,1007
MDG-b_06_n500_b03_m50_k02,6.9,10593,60000,64116,64130,76525,76518,71729/86232,4760/14503,0/0,9727,970
MDG-b_06_n500_b03_m50_k02,6.9,59597,60000,64124,64130,76528,76518,64940/79153,4756/14213,0/0,9440,939
MDG-b_06_n500_b03_m50_k02,7.3,23073,60000,64051,64130,76542,76518,81860/96331,4841/14471,0/0,9613,957
MDG-b_06_n500_b03_m50_k02,7.3,12864,60000,64011,64130,76530,76518,83223/97636,4931/14413,0/0,9468,943
MDG-b_06_n500_b03_m50_k02,7.3,31787,60000,64126,64130,76524,76518,68314/82710,4220/14396,0/0,10162,1012
MDG-b_06_n500_b03_m50_k02,7.3,7438,60000,64128,64130,76552,76518,74952/89017,4189/14065,0/0,9860,981
MDG-b_06_n500_b03_m50_k02,6.9,21262,60000,64129,64130,76534,76518,69753/83825,3725/14072,0/0,10332,1030
MDG-b_06_n500_b03_m50_k02,6.5,21602,60000,64129,64130,76520,76518,72601/87098,4750/14497,0/0,9734,970
MDG-b_06_n500_b03_m50_k02,6.5,3736,60000,64116,64130,76520,76518,68618/82385,3978/13767,0/0,9772,975
MDG-b_06_n500_b03_m50_k02,7.3,19810,60000,64109,64130,76525,76518,77441/91135,3673/13694,0/0,10003,995
MDG-b_06_n500_b03_m50_k02,6.9,38970,60000,64119,64130,76520,76518,66693/81349,4633/14656,0/0,10004,995
MDG-b_06_n500_b03_m50_k02,7.3,7767,60000,64117,64130,76534,76518,73659/88059,4554/14400,0/0,9832,979
MDG-b_06_n500_b03_m50_k03,25.9,20461,60000,95143,96195,76539,76518,292171/305740,4538/13569,0/0,9016,899
MDG-b_06_n500_b03_m50_k03,26.2,9422,60000,95906,96195,76522,76518,266224/281720,8285/15496,0/0,7193,715
MDG-b_06_n500_b03_m50_k03,27.6,41867,60000,96033,96195,76704,76518,297326/310569,5001/13243,0/0,8224,818
MDG-b_06_n500_b03_m50_k03,26.3,21586,60000,96124,96195,76558,76518,299620/312457,3038/12837,0/0,9769,969
MDG-b_06_n500_b03_m50_k03,26.4,50761,60000,95376,96195,76567,76518,287757/301940,6432/14183,0/0,7734,770
MDG-b_06_n500_b03_m50_k03,25.3,14693,60000,96161,96195,76524,76518,300607/313972,4012/13365,0/0,9338,930
MDG-b_06_n500_b03_m50_k03,26.9,44898,60000,96135,96195,76526,76518,299450/313578,4791/14128,0/0,9318,927
MDG-b_06_n500_b03_m50_k03,27,35840,60000,95889,96195,76524,76518,317900/331185,3464/13285,0/0,9797,973
MDG-b_06_n500_b03_m50_k03,26.1,29883,60000,95868,96195,76520,76518,303474/316841,3020/13367,0/0,10317,1029
MDG-b_06_n500_b03_m50_k03,26.8,19726,60000,95227,96195,76567,76518,312157/325492,3137/13335,0/0,10174,1012
MDG-b_06_n500_b03_m50_k03,26.2,33751,60000,95664,96195,76530,76518,295619/308980,4010/13361,0/0,9330,929
MDG-b_06_n500_b03_m50_k03,25.9,4520,60000,95571,96195,76631,76518,299956/312630,3477/12674,0/0,9182,916
MDG-b_06_n500_b03_m50_k03,28.2,45027,60000,95614,96195,76520,76518,295678/309337,4446/13659,0/0,9187,914
MDG-b_06_n500_b03_m50_k03,25.9,10759,60000,95345,96195,76623,76518,287824/300798,3601/12974,0/0,9356,933
MDG-b_06_n500_b03_m50_k03,26.3,2798,60000,96122,96195,76632,76518,294200/307392,4033/13192,0/0,9142,910
MDG-b_06_n500_b03_m50_k03,25.3,1456,60000,95991,96195,76541,76518,295305/309300,5327/13995,0/0,8654,862
MDG-b_06_n500_b03_m50_k03,25.6,4862,60000,95482,96195,76583,76518,313488/327037,3655/13549,0/0,9882,986
MDG-b_06_n500_b03_m50_k03,26.2,20466,60000,95891,96195,76522,76518,302709/316997,4271/14288,0/0,9999,995
MDG-b_06_n500_b03_m50_k03,25.9,1291,60000,95839,96195,76540,76518,282657/295758,3882/13101,0/0,9201,916
MDG-b_06_n500_b03_m50_k03,28.2,36082,60000,96026,96195,76531,76518,297556/311196,4210/13640,0/0,9406,936
MDG-b_06_n500_b03_m50_k03,26.3,1827,60000,95770,96195,76587,76518,295589/308905,4695/13316,0/0,8612,859
MDG-b_06_n500_b03_m50_k03,26.2,3983,60000,95590,96195,76521,76518,308104/321720,3134/13616,0/0,10462,1041
MDG-b_06_n500_b03_m50_k03,26.3,31128,60000,95748,96195,76550,76518,302272/315516,3361/13244,0/0,9859,981
MDG-b_06_n500_b03_m50_k03,25.9,4663,60000,95852,96195,76547,76518,308301/321487,3090/13186,0/0,10080,1004
MDG-b_06_n500_b03_m50_k03,26.4,31501,60000,95632,96195,76543,76518,289637/303483,5270/13846,0/0,8556,850
MDG-b_06_n500_b03_m50_k03,27,9504,60000,95484,96195,76577,76518,323515/337117,3905/13602,0/0,9677,966
MDG-b_06_n500_b03_m50_k03,26.9,43976,60000,96069,96195,76556,76518,297164/311457,4345/14293,0/0,9932,990
MDG-b_06_n500_b03_m50_k03,26.3,37303,60000,95050,96195,76528,76518,308047/321935,4972/13888,0/0,8894,883
MDG-b_06_n500_b03_m50_k03,25.9,54503,60000,95496,96195,76533,76518,284513/298930,6316/14417,0/0,8083,805
MDG-b_06_n500_b03_m50_k03,27.7,50433,60000,95479,96195,76528,76518,301926/315334,3585/13408,0/0,9802,977
MDG-b_07_n500_b02_m50_k02,53.2,7718,60000,61917,64072,51697,51645,503476/521030,3017/17554,0/0,14514,1447
MDG-b_07_n500_b02_m50_k02,53.2,31927,60000,61862,64072,51652,51645,487294/505316,3940/18022,0/0,14061,1402
MDG-b_07_n500_b02_m50_k02,53.4,48849,60000,61158,64072,51649,51645,489344/507575,5236/18231,0/0,12978,1293
MDG-b_07_n500_b02_m50_k02,53.2,23297,60000,61955,64072,51736,51645,496565/514734,3836/18169,0/0,14308,1425
MDG-b_07_n500_b02_m50_k02,55.2,8857,60000,62256,64072,51645,51645,486768/504934,3976/18166,0/0,14177,1414
MDG-b_07_n500_b02_m50_k02,54.9,26067,60000,62493,64072,51646,51645,467935/486044,2639/18109,0/0,15453,1541
MDG-b_07_n500_b02_m50_k02,53.5,17276,60000,63041,64072,51645,51645,485079/503545,4211/18466,0/0,14237,1421
MDG-b_07_n500_b02_m50_k02,56,12625,60000,63095,64072,51685,51645,472812/491621,5796/18809,0/0,13001,1297
MDG-b_07_n500_b02_m50_k02,53.5,13050,60000,60670,64072,51939,51645,491239/509081,4918/17842,0/0,12900,1286
MDG-b_07_n500_b02_m50_k02,53.1,371,60000,59798,64072,52029,51645,453896/472531,6840/18635,0/0,11781,1176
MDG-b_07_n500_b02_m50_k02,54.2,18291,60000,61265,64072,51733,51645,452672/471776,6479/19104,0/0,12612,1259
MDG-b_07_n500_b02_m50_k02,53.5,59510,60000,60108,64072,51684,51645,481873/500040,4606/18167,0/0,13545,1352
MDG-b_07_n500_b02_m50_k02,53.2,1331,60000,62147,64072,51769,51645,482888/502311,5667/19423,0/0,13739,1371
MDG-b_07_n500_b02_m50_k02,53.9,33458,60000,60448,64072,51707,51645,495428/513179,4676/17751,0/0,13052,1301
MDG-b_07_n500_b02_m50_k02,56,25709,60000,63294,64072,51743,51645,465853/483663,5168/17810,0/0,12617,1258
MDG-b_07_n500_b02_m50_k02,57.4,7667,60000,60805,64072,51662,51645,482759/499918,2620/17159,0/0,14519,1446
MDG-b_07_n500_b02_m50_k02,53.1,18773,60000,60829,64072,51707,51645,462138/480581,6368/18443,0/0,12060,1202
MDG-b_07_n500_b02_m50_k02,53.1,39839,60000,63214,64072,51718,51645,497609/516093,3473/18484,0/0,14992,1496
MDG-b_07_n500_b02_m50_k02,53.2,30321,60000,60785,64072,51708,51645,501741/519909,4622/18168,0/0,13523,1348
MDG-b_07_n500_b02_m50_k02,55.2,24200,60000,62313,64072,51723,51645,476645/494683,3923/18038,0/0,14093,1405
MDG-b_07_n500_b02_m50_k02,54.2,8227,60000,63744,64072,51710,51645,470165/488204,4511/18039,0/0,13505,1346
MDG-b_07_n500_b02_m50_k02,53,3994,60000,62578,64072,51679,51645,476597/495302,3912/18705,0/0,14776,1475
MDG-b_07_n500_b02_m50_k02,53.1,5737,60000,59462,64072,51675,51645,466482/483679,5482/17197,0/0,11701,1167
MDG-b_07_n500_b02_m50_k02,54.5,43633,60000,59897,64072,51695,51645,497361/514884,2511/17523,0/0,14996,1497
MDG-b_07_n500_b02_m50_k02,53.1,8504,60000,59986,64072,51650,51645,487548/504882,4064/17334,0/0,13249,1321
MDG-b_07_n500_b02_m50_k02,54.5,28446,60000,61716,64072,51704,51645,482021/500190,3424/18169,0/0,14721,1467
MDG-b_07_n500_b02_m50_k02,57.2,24940,60000,62045,64072,51734,51645,477152/495135,4307/17983,0/0,13642,1358
MDG-b_07_n500_b02_m50_k02,53.2,44388,60000,62164,64072,51648,51645,474456/492623,3571/18167,0/0,14580,1455
MDG-b_07_n500_b02_m50_k02,57.4,21733,60000,63016,64072,51695,51645,469959/488087,5225/18128,0/0,12877,1280
MDG-b_07_n500_b02_m50_k02,53.4,47793,60000,63849,64072,51731,51645,497751/516159,4561/18408,0/0,13834,1381
MDG-b_07_n500_b02_m50_k03,57.4,36518,60000,63534,96108,51804,51645,481980/499518,4184/17538,0/0,13335,1331
